BOOKING_ID,FIRST_BOOKING_STATUS,BOOKING_STATUS_CODE,BOOKING_STATUS_DESCRIPTION,BOOKING_STATUS,BOOK_TIMESTAMP,BOOK_DATE,ARRIVAL_DATE,DEPARTURE_DATE,GUARANTEE_BOOKING_INDICATOR,STAY_DURATION,LEADTIME,PARTY_NUMBER_OF_ADULTS,PARTY_NUMBER_OF_CHILDREN,PARTY_NUMBER_OF_BABIES,PARTY_NUMBER_OF_PETS,PAYMENT_AT_BOOKING,TYPE_OF_PARTY,LARS_FM_TAG,CANCELLATION_DATE,CANCELLATION_BLAME,CANCELLATION_REASON,CANCELLATION_REASON_DESCRIPTION,SELF_CANCELLATION_ALLOWED,CANCELLED_BY,CANCELLATION_REQUEST,CANCELLATION_REQUEST_DATE,FLEXIBLE_CANCELLATION,SALES_CANCEL_COST,APPLICABLE_CAMPAIGN,FREE_BOOKING_APPLICABLE,FINANCIAL_ENTITY,CHANNEL_SUB,CHANNEL_TYPE,CHANNEL,WEB_PARTNER_CODE_GROUPED,WEB_PARTNER_CODE,WEB_PARTNER_TYPE,WEB_PARTNER_NAME,WEB_PARTNER_PERCENT_COMMISSION,WEB_PARTNER_COMMISSION_TURNOVER,TRAVEL_AGENCY,ORIGINAL_BOOKING_ID,WEB_ORIGIN,DV_CODE,ACTION_CODE,ACTION_DV_CODE,ACTION_SUB_CODE,BOOKED_BY,CC_AGENT_NAME,BOOKING_BRAND,RA_CUSTOMER_COUNTRY,CUSTOMER_ID,CUSTOMER_CITY,CUSTOMER_COUNTRY_CODE,CUSTOMER_COUNTRY_NAME,CUSTOMER_LANGUAGE,CUSTOMER_ZIPCODE,CUSTOMER_LOYATY_POINTS,CUSTOMER_PANEL_MEMBER_INDICATOR,CUSTOMER_TYPE,CUSTOMER_CREATION_DATE,CUSTOMER_COUNTRY_GROUPED,AGENT_BOOKING,WELCOME_BACK_INDICATOR,INDICATOR_COMPLAINT,INDICATOR_SOS,REVIEW_RESULT,INDICATOR_GUESTBOOK,NPS_SCORE,REVIEW_DATE,ACCOMMODATION_CODE
474975925,,B-STD,Booking,BOOKING,2013-02-11,2013-02-11,2013-02-15,2013-03-01,0,14,4,3,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.com,direct-visit,,,,Online,,BV,LV,2389880,Riga,LV,Latvia,EN,LV-1073,0.0,No,Partikulier,2012-03-25,Other,,Yes,,,,,,,NL-3212-04
375158017,,R-AAH,Reservation request rejected by homeowner,CANCELLED,2014-02-02,2014-02-02,2014-06-28,2014-07-05,0,7,146,2,0,0,0,,Couple,,2014-02-03,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,E-dom/touristonline,edomizilch,Affiliate,E-Domizil AG (Switzerland),,,,,,,,,,Online,,BV,CH,2152499,Zürich,CH,Switzerland,FR,8045,0.0,No,Partikulier,2009-08-28,Other,,Yes,,,,,,,FR-83600-21
274912060,,B-STD,Booking,BOOKING,2012-11-18,2012-11-18,2013-06-15,2013-06-22,0,7,209,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.nl,sea_adw_bvnl1,,,,Online,,BV,NL,2367030,Joure,NL,Netherlands,NL,8501PD,0.0,No,Partikulier,2012-01-15,NL,,Yes,,,,,,,DE-54597-20
275845322,,B-STD,Booking,BOOKING,2017-05-28,2017-05-28,2017-09-12,2017-09-19,0,7,107,6,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,,,,,,,,,,Online,,BV,GB,4317637,Swindon,GB,United Kingdom,EN,SN12JU,0.0,No,Partikulier,2017-05-28,Other,,Yes,,,,,,,ES-03710-32
1N6LRVC7,,B-STD,Booking,BOOKING,2023-01-31,2023-01-31,2023-02-03,2023-02-06,0,3,3,2,0,0,0,1.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,416.36,,3562220405,,,,,,Online,,BV,NL,6695084,Terschelling west,NL,Netherlands,NL,8881 GH,0.0,No,Partikulier,2023-01-31,NL,,Yes,,,,,,,NL-1796-70
876102747,,B-STD,Booking,BOOKING,2018-05-19,2018-05-19,2018-12-28,2019-01-04,0,7,223,2,0,0,1,,Couple,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,belvilla.android_app,,,,,Online,,BV,NL,2806225,Den Haag,NL,Netherlands,NL,2524TR,0.0,No,Partikulier,2013-05-23,NL,,Yes,,,,,,,DE-54497-21
475200048,,B-STD,Booking,BOOKING,2014-05-10,2014-05-10,2014-06-28,2014-07-05,0,7,49,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.nl,direct-visit,,,,Online,,BV,NL,2219186,Son,NL,Netherlands,NL,5691WX,0.0,No,Partikulier,2010-06-04,NL,,Yes,,,,,,,DE-54570-05
1C5E9BMP,,R-ANB,Cancellation (No payment),CANCELLED,2024-12-31,2024-12-31,2025-11-01,2025-11-04,0,3,305,2,0,0,0,0.0,Couple,NO,2025-01-06,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,Free Cancellation Campaign - 21 day eternity with HO opt-in,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,www.belvilla.nl/new,SEO,,,,Online,,BV,NL,7762488,,NL,Netherlands,NL,,0.0,No,Partikulier,2024-12-30,NL,10053.0,Yes,,,,,,,DE-79872-02
1T35JPEB,,B-STD,Booking,BOOKING,2022-01-29,2022-01-29,2022-11-25,2022-11-27,0,2,300,20,3,3,1,0.0,Group XXL,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,HomeToGo,HomeToGo,Affiliate,HomeToGo GmbH,12.5,1405.96,,HOMETOGO,,,,,,Online,,BV,BE,6072828,Duffel,BE,Belgium,NL,2570,0.0,No,Partikulier,2022-01-29,BE,,Yes,,,,,,,BE-6960-66
74828249,,O-VV,Option expired,,2012-07-07,2012-07-07,2012-09-14,2012-09-21,0,7,69,4,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.vakantiehuizen-ardennen.be,sea_adw_arbenl30,,,,Online,,AR,BE,2709812,Boom,BE,Belgium,NL,2850,0.0,No,Partikulier,2012-07-07,BE,,Yes,,,,,,,BE-6690-33
875911470,,B-STD,Booking,BOOKING,2017-09-06,2017-09-06,2017-09-12,2017-09-21,0,9,6,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.nl,cpc|google|Italië-destination-NLD,,,,Online,,BV,NL,3654656,Grave,NL,Netherlands,NL,5361TB,0.0,No,Partikulier,2014-10-21,NL,921305.0,Yes,,,,,,,IT-53013-14
174748761,,B-STD,Booking,BOOKING,2012-02-07,2012-02-07,2012-05-25,2012-06-01,0,7,108,2,0,0,1,,Couple,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,www.belvilla.nl,seo_googlebe,,,,Online,,BV,BE,2376268,beveren waas,NL,Netherlands,NL,9120,0.0,No,Partikulier,2012-02-07,NL,,Yes,,,,,,,BE-5555-16
1696128,,B-STD,Booking,BOOKING,2016-01-01,2016-01-01,2016-09-09,2016-09-12,0,3,252,0,0,0,0,,Other,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,,,,,,,,,,,,,,Phone,,AZ,DE,3097159,Montabaur,DE,Germany,NL,56410,0.0,No,Partikulier,2016-01-01,DE,,,,,,,,,NL-6147-01
1BGUJZKP,,B-STD,Booking,BOOKING,2020-01-28,2020-01-28,2020-06-20,2020-06-27,0,7,144,2,0,0,0,0.0,Couple,NO,,,,,Yes,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,Casamundo2,Casamundo2,Affiliate,HomeToGo GmbH / Casamundo,11.5,393.71,,HOMETOGO,,,,,,Online,,BV,DE,4982936,Dresden,DE,Germany,DE,01108,0.0,No,Partikulier,2020-01-28,DE,,Yes,,,,,,,NL-0021-100
176248243,,B-STD,Booking,BOOKING,2018-12-08,2018-12-08,2019-05-30,2019-06-02,0,3,173,8,0,0,2,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,,,,1131615440,,,,,,Online,,BV,BE,4615758,Moorsele,BE,Belgium,NL,8560,0.0,No,Partikulier,2018-12-08,BE,,Yes,,,,,,,BE-6440-14
275467341,,B-STD,Booking,BOOKING,2015-11-10,2015-11-10,2016-07-09,2016-07-16,0,7,242,4,3,0,1,,Group with kids,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,E-dom/touristonline,edomizil2015,Affiliate,E-domizil GmbH,,,,,,,,,,Online,,BV,DE,4061220,Kirchheim,DE,Germany,DE,99334,0.0,No,Partikulier,2015-11-10,DE,11079.0,Yes,,,,,,,AT-6222-01
1F9VYJMH,,P-WOB,PreBooking,,2020-05-26,2020-05-26,2021-05-07,2021-05-09,0,2,346,6,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,,,,,,Online,,BV,GB,5006267,Canvey island,GB,United Kingdom,EN,,0.0,No,Partikulier,2020-02-17,Other,955302.0,Yes,,,,,,,ES-03569-008
17JWKLYK,,B-AZV,Cancellation without insurance,CANCELLED,2019-12-15,2019-12-15,2020-05-23,2020-06-03,0,11,160,2,0,0,2,0.0,Couple,YES,2020-03-20,Customer,COVID,COVID Cancellation,No,manjah,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,HomeToGo,HomeToGo,Affiliate,HomeToGo GmbH,12.5,572.36,,HOMETOGO,,,,,,Online,,BV,CH,4934029,Recherswil,CH,Switzerland,DE,4565,0.0,No,Partikulier,2019-12-15,Other,921305.0,Yes,,,,,,,IT-51024-17
576304951,,B-STD,Booking,BOOKING,2019-02-03,2019-02-03,2019-03-18,2019-03-22,0,4,43,4,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,,,,HMTBD5FFCJ,,,,,,Online,,BV,DE,4659483,,DE,Germany,DE,,0.0,No,Partikulier,2019-02-03,DE,10053.0,Yes,,,,,,,DE-34508-139
875185384,,B-STD,Booking,BOOKING,2014-03-31,2014-03-31,2014-08-01,2014-08-08,0,7,123,2,1,1,0,,Family,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,naov,naov,Affiliate,Boekingsservice,,,,,www.belvilla.nl,sea|google|1.nl_b_corporate_exact,REAFEB2014NL,,mail-c|actioncode,Online,,BV,NL,2896164,Wijchen,NL,Netherlands,NL,6603JW,0.0,No,Partikulier,2014-03-26,NL,,Yes,,,,,,,DE-53894-09
1575607,,B-STD,Booking,BOOKING,2015-02-27,2015-02-27,2015-09-05,2015-09-12,0,7,190,0,0,0,0,,Other,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,,,,,,Phone,System,TT,,3774950,Heiloo,NL,Netherlands,NL,1852XC,0.0,No,Partikulier,2015-02-27,NL,,Yes,,,,,,,ES-03724-26
276103427,,B-STD,Booking,BOOKING,2018-05-20,2018-05-20,2018-07-24,2018-08-02,0,9,65,2,1,0,1,,Family,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,38Gizmo1,38Gizmo1,Affiliate,Hondenopvakantie,,,,D63927004,,,,,,Online,,BV,DE,4503888,Hofheim,DE,Germany,DE,65719,0.0,No,Partikulier,2018-05-20,DE,950514.0,Yes,,,5.7,Yes,9.0,2019-04-25,HR-00009-51
575304407,,B-STD,Booking,BOOKING,2015-01-12,2015-01-12,2015-07-19,2015-07-26,0,7,188,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-CM,Indirect,INDIR-Affiliates,casamundo,casamundo,Affiliate,Casamundo GmbH,,,,,,,,,,Online,,BV,DE,2359974,Köln,DE,Germany,DE,50825,0.0,No,Partikulier,2011-12-27,DE,10053.0,Yes,,,,,,,DE-06484-13
076007989,,O-VV,Option expired,,2018-01-19,2018-01-19,2018-12-22,2018-12-29,0,7,337,8,4,2,0,,Group XXL,,,,,,,,,,,,,,BVAG,DIR-CS,Direct,DIR-CS,,,,,,,,,www.belvilla.nl,csc-booking,,,,Phone,Jessy Hobbelen,BV,NL,4376460,Den Haag,NL,Netherlands,NL,2595ET,0.0,No,Partikulier,2017-10-03,NL,11079.0,Yes,,,,,,,AT-6364-38
874912746,,O-VV,Option expired,,2012-11-20,2012-11-20,2013-07-05,2013-07-08,0,3,227,8,1,2,2,,Group with kids,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,ipaleis,ipaleis,Affiliate,Bonferia BV (Vakantiewoning.org),,,,,,,,,,Online,,BV,NL,2742978,Amerongen,NL,Netherlands,NL,3958BB,0.0,No,Partikulier,2012-11-20,NL,,Yes,,,,,,,NL-7161-01
1M69A1HA,,B-STD,Booking,BOOKING,2024-09-25,2024-09-25,2024-12-13,2024-12-16,0,3,79,4,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,www.belvilla.nl/new,SEO,,,,Online,,BV,NL,7641906,,NL,Netherlands,NL,,0.0,No,Partikulier,2024-09-25,NL,,Yes,,,,,,,NL-6741-44
1RSWUSY1,,B-STD,Booking,BOOKING,2021-04-18,2021-04-18,2021-05-31,2021-06-07,0,7,43,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,www.belvilla.nl,,,,,Online,,BV,NL,2881395,Hellevoetsluis,NL,Netherlands,NL,3225VM,0.0,No,Partikulier,2014-02-09,NL,,Yes,,,,,,,NL-9531-01
175169948,,B-STD,Booking,BOOKING,2014-02-24,2014-02-24,2014-08-22,2014-08-29,0,7,179,6,4,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-ER,Indirect,INDIR-Affiliates,eurorelais,eurorelais,Affiliate,Euro Relais (Amsterdam),,,,,,,,,,Online,,BV,BE,2886913,Kessel Lo,BE,Belgium,NL,3010,0.0,No,Partikulier,2014-02-24,BE,,No,,,,,,,BE-8430-06
176245317,,R-AZV,Reservation Cancellation,CANCELLED,2018-12-03,2018-12-03,2019-10-03,2019-10-06,0,3,304,4,1,0,0,,Group with kids,,2018-12-05,Customer,,Cancellation through Booking.com,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,VRBO,homeaway,Affiliate,VRBO/ HomeAway,,,,HOMEAWAY_DE#047c2bd1-a21e-4d81-b575-7058bdbc8fac,,,,,,Online,,BV,DE,4613485,Emsdetten,DE,Germany,DE,48282,0.0,No,Partikulier,2018-12-03,DE,10053.0,Yes,,,,,,,DE-58566-01
476242178,,B-STD,Booking,BOOKING,2018-11-27,2018-11-27,2019-04-27,2019-05-04,0,7,151,4,1,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.nl,direct-visit,,,,Online,,BV,NL,4611073,Doorn,NL,Netherlands,NL,3941VL,0.0,No,Partikulier,2018-11-27,NL,,Yes,,,,,,,ES-00009-13
875539840,,B-STD,Booking,BOOKING,2016-02-20,2016-02-20,2016-07-02,2016-07-09,0,7,133,5,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.topictravel.nl,sea|google|1.BE_B_Generic,,,,Online,,TT,BE,4107555,Bredene,BE,Belgium,NL,8450,0.0,No,Partikulier,2016-02-20,BE,,Yes,,,8.3,Yes,9.0,2016-07-12,ES-17251-30
575648429,,B-STD,Booking,BOOKING,2016-08-06,2016-08-06,2016-09-03,2016-09-10,0,7,28,6,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,,,,,,,,,,Online,,BV,DE,4181168,Trendelburg,DE,Germany,DE,34388,0.0,No,Partikulier,2016-08-06,DE,,Yes,,,,,,,NL-8723-35
475932185,,B-STD,Booking,BOOKING,2017-10-07,2017-10-07,2018-05-09,2018-05-13,0,4,214,7,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,,,,,,,,,,Online,,BV,DE,4378180,Hamburg,DE,Germany,DE,22081,0.0,No,Partikulier,2017-10-07,DE,10053.0,Yes,,,,,,,DE-59964-92
775159018,,B-STD,Booking,BOOKING,2014-02-03,2014-02-03,2014-08-09,2014-08-23,0,14,187,3,1,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-CM,Indirect,INDIR-Affiliates,casamundo,casamundo,Affiliate,Casamundo GmbH,,,,,,,,,,Online,,BV,DE,2879373,Dresden,DE,Germany,DE,01157,0.0,No,Partikulier,2014-02-03,DE,,Yes,,,,,,,FR-88250-21
1XKZFNBV,,B-STD,Booking,BOOKING,2022-06-16,2022-06-16,2022-08-13,2022-08-20,0,7,58,2,0,0,1,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,Casamundo2,Casamundo2,Affiliate,HomeToGo GmbH / Casamundo,12.5,2370.04,,HOMETOGO,,,,,,Online,,TF,AT,6328679,Traboch,AT,Austria,DE,8772,0.0,No,Partikulier,2022-06-16,Other,1044562.0,Yes,,,,,,,DOS051042-F
575667339,,B-STD,Booking,BOOKING,2016-09-07,2016-09-07,2016-09-23,2016-09-25,0,2,16,7,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.vakantiehuizen-ardennen.nl,sea|google|01.NL_B_ar_corporate_exact,,,,Online,,AR,NL,4194541,Amsterdam,NL,Netherlands,NL,1082AM,0.0,No,Partikulier,2016-09-07,NL,,Yes,,,,,,,BE-5570-28
574852081,,B-STD,Booking,BOOKING,2012-08-07,2012-08-07,2012-08-06,2012-08-20,0,14,-1,24,0,0,0,,Group XXL,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,www.belvilla.nl,csc-booking,,,,Phone,Irene Moreno,BV,DE,2325765,Weinboehler,DE,Germany,NL,01689,0.0,No,Partikulier,2011-07-15,DE,,Yes,,,,,,,BE-4900-04
475801716,,B-STD,Booking,BOOKING,2017-03-19,2017-03-19,2017-04-22,2017-04-29,0,7,34,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-CM,Indirect,INDIR-Affiliates,casamundo,casamundo,Affiliate,Casamundo GmbH,,,,,,,,,,Online,,BV,NL,2927400,Nijmegen,NL,Netherlands,NL,6531KM,0.0,No,Partikulier,2014-07-19,NL,,Yes,,,,,,,NL-2658-01
975912304,,B-STD,Booking,BOOKING,2017-09-07,2017-09-07,2018-07-07,2018-07-14,0,7,303,4,1,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,nl.belvilla.be,cpc|google|1.BENL_B_corporate_exact||Belvilla-Vakantiehuizen-Boek-je-ideale-Vakantiehuis.,,,,Online,,BV,BE,4364559,Herk-de-Stad,BE,Belgium,NL,3540,0.0,No,Partikulier,2017-09-07,BE,,Yes,,,,,,,FR-14400-31
74834155,,R-AAH,Reservation request rejected by homeowner,CANCELLED,2012-07-14,2012-07-14,2012-08-11,2012-08-15,0,4,28,4,0,0,0,,Group,,2012-07-14,,,,,,,,,,,,BVAG,DIR-Email-Business,Direct,DIR-Email,,,,,,,,,www.belvilla.co.uk,webmail,,,,Online,,BV,RU,2709608,Moscow,RU,Russian Federation,EN,119311,0.0,No,Partikulier,2012-07-07,Other,,Yes,,,,,,,IT-50125-11
575572698,,B-STD,Booking,BOOKING,2016-04-08,2016-04-08,2016-04-29,2016-05-06,0,7,21,3,2,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,Natuurhuisje_all,natuurhuisje1,Affiliate,Natuurhuisje.nl,,,,,,,,,,Online,,BV,NL,4129297,Nijmegen,NL,Netherlands,NL,6521MK,0.0,No,Partikulier,2016-04-08,NL,10053.0,Yes,,,7.8,Yes,8.0,2016-05-08,DE-49699-01
575478140,,B-STD,Booking,BOOKING,2015-12-04,2015-12-04,2016-07-23,2016-07-30,0,7,232,2,0,0,2,,Couple,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.de,sea|google|Branding_B_Allgemein|www belvilla de,,,,Online,,BV,AT,4068040,Hargelsberg,DE,Germany,DE,4483,0.0,No,Partikulier,2015-12-04,DE,11079.0,Yes,,,,,,,AT-9815-01
975880998,,B-STD,Booking,BOOKING,2017-07-20,2017-07-20,2017-10-27,2017-11-03,0,7,99,2,2,0,1,,Family,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.de,direct-visit,,,,Online,,BV,DE,4342511,Hürth,DE,Germany,DE,50354,0.0,No,Partikulier,2017-07-20,DE,,Yes,,,,,,,NL-4311-32
875545802,,B-STD,Booking,BOOKING,2016-02-28,2016-02-28,2016-07-16,2016-07-23,0,7,139,6,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.topictravel.nl,post|actioncode,TT16DM2H8K,TT16DM2H8K,post|actioncode,Online,,TT,BE,3385451,GIERLE,BE,Belgium,NL,2275,0.0,No,Partikulier,2013-06-25,BE,,Yes,,,8.7,Yes,8.0,2016-07-26,FR-83630-35
14128JJR,,B-AZV,Cancellation without insurance,CANCELLED,2023-03-03,2023-03-03,2023-07-15,2023-07-22,0,7,134,1,0,0,0,0.0,Single,NO,2023-03-17,Customer,BookingComCancellation,Cancellation through Booking.com,No,,No,,No,0.0,Free Cancellation Campaign - 43 day without HO opt-in,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking_tui,booking_tui,Affiliate,Booking.com,12.0,0.0,,2378348377,,,,,,Online,,TF,FR,6749092,Sainte Foy lès Lyon,FR,France,FR,,0.0,No,Partikulier,2023-03-03,Other,,Yes,,,,,,,EIR05001-CYA
775076386,,B-STD,Booking,BOOKING,2013-07-21,2013-07-21,2013-08-16,2013-08-23,0,7,26,2,1,0,0,,Family,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,fr.ardennes-relais.be,sea_adw_arbefr5,,,,Online,,AR,BE,2823811,menen,BE,Belgium,FR,8930,0.0,No,Partikulier,2013-07-21,BE,,Yes,,,,,,,BE-6690-32
274955765,,B-OMB,Re-booking,CANCELLED,2013-01-21,2013-01-21,2013-04-06,2013-04-13,0,7,75,2,2,0,0,,Family,,2013-02-01,,,,,,,,,,,,BVAG,INDIR-Affiliates-ER,Indirect,INDIR-Affiliates,eurorelais,eurorelais,Affiliate,Euro Relais (Amsterdam),,,,,,,,,,Online,,BV,BE,2763299,Vilvoorde,BE,Belgium,FR,1800,0.0,No,Partikulier,2013-01-21,BE,,Yes,,,,,,,FR-22240-06
275198014,,O-VV,Option expired,,2014-05-05,2014-05-05,2014-06-14,2014-06-21,0,7,40,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,www.belvilla.nl,csc-booking,,,,Phone,Eva Bergman,BV,NL,2906451,Giessenburg,NL,Netherlands,NL,3381KA,0.0,No,Partikulier,2014-05-05,NL,,Yes,,,,,,,ES-29160-04
144KKMDZ,,B-STD,Booking,BOOKING,2023-10-08,2023-10-08,2024-04-05,2024-04-07,0,2,180,1,0,0,0,0.0,Single,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMY922RMF4,,,,,,Online,,BV,DE,7085906,,DE,Germany,DE,,0.0,No,Partikulier,2023-10-08,DE,,Yes,,,,,,,BE-4190-400
15VSDHR8,,B-STD,Booking,BOOKING,2020-07-16,2020-07-16,2020-07-25,2020-08-02,0,8,9,4,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HM9SZDD4EF,,,,,,Online,,BV,NL,5156764,,NL,Netherlands,NL,,0.0,No,Partikulier,2020-07-16,NL,11079.0,Yes,,,,,,,AT-5603-33
774982598,,B-STD,Booking,BOOKING,2013-02-20,2013-02-20,2014-01-04,2014-01-11,0,7,318,5,3,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.de,sea_adw_bvde50,,,,Online,,BV,DE,2776290,Bielefeld,DE,Germany,DE,33617,0.0,No,Partikulier,2013-02-20,DE,,Yes,,,,,,,AT-5524-09
1YJ4JTZR,,B-AZV,Cancellation without insurance,CANCELLED,2020-06-05,2020-06-05,2020-07-11,2020-07-18,0,7,36,5,2,0,0,0.0,Group with kids,NO,2020-06-06,Customer,AirbnbCancellation,Cancellation through Airbnb,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HM5DEN93YR,,,,,,Online,,BV,FR,5083062,,FR,France,FR,,0.0,No,Partikulier,2020-06-05,Other,,Yes,,,,,,,FR-00029-00
1M543T9A,,R-ANB,Cancellation (No payment),CANCELLED,2024-01-16,2024-01-16,2024-07-03,2024-07-05,0,2,169,3,0,0,0,0.0,Group,NO,2024-01-22,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,Free Cancellation Campaign - 21 day eternity with HO opt-in,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,262.15,,4143709055_1,,,,,,Online,,BV,ES,7237105,Vilobí D'Onyar,ES,Spain,ES,17185,0.0,No,Partikulier,2024-01-16,Other,,Yes,,,,,,,ES-25586-01
175086755,,B-AZV,Cancellation without insurance,CANCELLED,2013-08-11,2013-08-11,2013-12-28,2014-01-02,0,5,139,2,2,1,0,,Family,,2013-12-29,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,E-dom/touristonline,edomizil,Affiliate,E-domizil GmbH,,,,,,,,,,Online,,BV,DE,2830292,Aschersleben,DE,Germany,DE,06449,0.0,No,Partikulier,2013-08-11,DE,,Yes,,,,,,,DE-09579-03
